"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1229","Census Tract 207302","59","Census Tract 404702","1/9/2019 - 30/11/2019, Every day, Daily Average",1509,1051,2165
"1229","Census Tract 207302","60","Census Tract 404703","1/9/2019 - 30/11/2019, Every day, Daily Average",1470,1020,2117
"1229","Census Tract 207302","62","Census Tract 404802","1/9/2019 - 30/11/2019, Every day, Daily Average",1626,1129,2340
"1229","Census Tract 207302","63","Census Tract 404803","1/9/2019 - 30/11/2019, Every day, Daily Average",1523,1076,2154
"1229","Census Tract 207302","76","Census Tract 407002","1/9/2019 - 30/11/2019, Every day, Daily Average",1760,1214,2550
"1229","Census Tract 207302","77","Census Tract 532304","1/9/2019 - 30/11/2019, Every day, Daily Average",1137,744,1736
"1229","Census Tract 207302","78","Census Tract 533601","1/9/2019 - 30/11/2019, Every day, Daily Average",1481,1039,2110
"1229","Census Tract 207302","79","Census Tract 533602","1/9/2019 - 30/11/2019, Every day, Daily Average",1521,1078,2144
"1229","Census Tract 207302","80","Census Tract 533603","1/9/2019 - 30/11/2019, Every day, Daily Average",1543,1097,2169
"1229","Census Tract 207302","81","Census Tract 533703","1/9/2019 - 30/11/2019, Every day, Daily Average",1148,759,1736
"1229","Census Tract 207302","82","Census Tract 533803","1/9/2019 - 30/11/2019, Every day, Daily Average",1498,1054,2128
"1229","Census Tract 207302","83","Census Tract 533804","1/9/2019 - 30/11/2019, Every day, Daily Average",1413,983,2029
"1229","Census Tract 207302","84","Census Tract 533805","1/9/2019 - 30/11/2019, Every day, Daily Average",1289,909,1827
"1229","Census Tract 207302","85","Census Tract 533806","1/9/2019 - 30/11/2019, Every day, Daily Average",1233,815,1863
"1229","Census Tract 207302","86","Census Tract 553100","1/9/2019 - 30/11/2019, Every day, Daily Average",1878,1193,2954
"1229","Census Tract 207302","98","Census Tract 554301","1/9/2019 - 30/11/2019, Every day, Daily Average",2066,1427,2990
"1229","Census Tract 207302","99","Census Tract 554302","1/9/2019 - 30/11/2019, Every day, Daily Average",2153,1530,3029
"1229","Census Tract 207302","100","Census Tract 554403","1/9/2019 - 30/11/2019, Every day, Daily Average",2160,1518,3071
"1229","Census Tract 207302","101","Census Tract 554404","1/9/2019 - 30/11/2019, Every day, Daily Average",2125,1486,3037
"1229","Census Tract 207302","102","Census Tract 554405","1/9/2019 - 30/11/2019, Every day, Daily Average",2099,1473,2990
"1229","Census Tract 207302","103","Census Tract 554406","1/9/2019 - 30/11/2019, Every day, Daily Average",2132,1467,3097
"1229","Census Tract 207302","104","Census Tract 533901","1/9/2019 - 30/11/2019, Every day, Daily Average",1598,1057,2414
"1229","Census Tract 207302","105","Census Tract 533902","1/9/2019 - 30/11/2019, Every day, Daily Average",1724,1102,2694
"1229","Census Tract 207302","106","Census Tract 534001","1/9/2019 - 30/11/2019, Every day, Daily Average",1960,1262,3042
"1229","Census Tract 207302","107","Census Tract 534002","1/9/2019 - 30/11/2019, Every day, Daily Average",1879,1180,2989
"1229","Census Tract 207302","108","Census Tract 534101","1/9/2019 - 30/11/2019, Every day, Daily Average",1511,993,2298
"1229","Census Tract 207302","109","Census Tract 534102","1/9/2019 - 30/11/2019, Every day, Daily Average",1608,1073,2409
"1229","Census Tract 207302","110","Census Tract 534201","1/9/2019 - 30/11/2019, Every day, Daily Average",1710,1152,2538
"1229","Census Tract 207302","113","Census Tract 700600","1/9/2019 - 30/11/2019, Every day, Daily Average",2168,1615,2909
"1229","Census Tract 207302","114","Census Tract 700700","1/9/2019 - 30/11/2019, Every day, Daily Average",2229,1622,3062
"1229","Census Tract 207302","115","Census Tract 700801","1/9/2019 - 30/11/2019, Every day, Daily Average",2052,1531,2749
"1229","Census Tract 207302","116","Census Tract 700802","1/9/2019 - 30/11/2019, Every day, Daily Average",1542,1131,2102
"1229","Census Tract 207302","117","Census Tract 700901","1/9/2019 - 30/11/2019, Every day, Daily Average",1503,1077,2097
"1229","Census Tract 207302","118","Census Tract 700902","1/9/2019 - 30/11/2019, Every day, Daily Average",1872,1388,2523
"1229","Census Tract 207302","119","Census Tract 701000","1/9/2019 - 30/11/2019, Every day, Daily Average",2059,1520,2787
"1229","Census Tract 207302","126","Census Tract 310400","1/9/2019 - 30/11/2019, Every day, Daily Average",1712,1229,2384
"1229","Census Tract 207302","127","Census Tract 310501","1/9/2019 - 30/11/2019, Every day, Daily Average",1923,1402,2636
"1229","Census Tract 207302","128","Census Tract 310601","1/9/2019 - 30/11/2019, Every day, Daily Average",1629,1154,2298
"1229","Census Tract 207302","129","Census Tract 310602","1/9/2019 - 30/11/2019, Every day, Daily Average",1506,1095,2070
"1229","Census Tract 207302","130","Census Tract 310701","1/9/2019 - 30/11/2019, Every day, Daily Average",1556,1098,2203
"1229","Census Tract 207302","131","Census Tract 310702","1/9/2019 - 30/11/2019, Every day, Daily Average",1511,1061,2151
"1229","Census Tract 207302","132","Census Tract 310703","1/9/2019 - 30/11/2019, Every day, Daily Average",1440,1012,2047
"1229","Census Tract 207302","133","Census Tract 310800","1/9/2019 - 30/11/2019, Every day, Daily Average",1699,1217,2371
"1229","Census Tract 207302","134","Census Tract 310900","1/9/2019 - 30/11/2019, Every day, Daily Average",1768,1249,2501
"1229","Census Tract 207302","135","Census Tract 311000","1/9/2019 - 30/11/2019, Every day, Daily Average",1926,1342,2763
"1229","Census Tract 207302","136","Census Tract 311100","1/9/2019 - 30/11/2019, Every day, Daily Average",2109,1472,3021
"1229","Census Tract 207302","137","Census Tract 311200","1/9/2019 - 30/11/2019, Every day, Daily Average",1997,1360,2931
"1229","Census Tract 207302","138","Census Tract 311300","1/9/2019 - 30/11/2019, Every day, Daily Average",1831,1293,2591
"1229","Census Tract 207302","139","Census Tract 311400","1/9/2019 - 30/11/2019, Every day, Daily Average",1726,1186,2510
"1229","Census Tract 207302","140","Census Tract 311500","1/9/2019 - 30/11/2019, Every day, Daily Average",1767,1202,2596
"1229","Census Tract 207302","141","Census Tract 311600","1/9/2019 - 30/11/2019, Every day, Daily Average",1691,1155,2475
"1229","Census Tract 207302","142","Census Tract 311700","1/9/2019 - 30/11/2019, Every day, Daily Average",1619,1113,2353
"1229","Census Tract 207302","143","Census Tract 311801","1/9/2019 - 30/11/2019, Every day, Daily Average",1460,1022,2084
"1229","Census Tract 207302","144","Census Tract 311802","1/9/2019 - 30/11/2019, Every day, Daily Average",1479,1038,2106
"1229","Census Tract 207302","145","Census Tract 980001","1/9/2019 - 30/11/2019, Every day, Daily Average",2109,1575,2822
"1229","Census Tract 207302","151","Census Tract 541002","1/9/2019 - 30/11/2019, Every day, Daily Average",1714,1218,2410
"1229","Census Tract 207302","152","Census Tract 543100","1/9/2019 - 30/11/2019, Every day, Daily Average",1746,1232,2472
"1229","Census Tract 207302","156","Census Tract 543321","1/9/2019 - 30/11/2019, Every day, Daily Average",1774,1313,2396
"1229","Census Tract 207302","158","Census Tract 543400","1/9/2019 - 30/11/2019, Every day, Daily Average",1868,1331,2619
"1229","Census Tract 207302","159","Census Tract 543501","1/9/2019 - 30/11/2019, Every day, Daily Average",1415,1048,1909
"1229","Census Tract 207302","165","Census Tract 543801","1/9/2019 - 30/11/2019, Every day, Daily Average",1447,1092,1916
"1229","Census Tract 207302","166","Census Tract 543802","1/9/2019 - 30/11/2019, Every day, Daily Average",1717,1250,2357
"1229","Census Tract 207302","167","Census Tract 543903","1/9/2019 - 30/11/2019, Every day, Daily Average",1557,1180,2054
"1229","Census Tract 207302","168","Census Tract 543905","1/9/2019 - 30/11/2019, Every day, Daily Average",1614,1341,1942
"1229","Census Tract 207302","171","Census Tract 572301","1/9/2019 - 30/11/2019, Every day, Daily Average",1676,1292,2172
"1229","Census Tract 207302","172","Census Tract 980002","1/9/2019 - 30/11/2019, Every day, Daily Average",1641,1261,2135
"1229","Census Tract 207302","175","Census Tract 554512","1/9/2019 - 30/11/2019, Every day, Daily Average",2172,1535,3071
"1229","Census Tract 207302","177","Census Tract 554514","1/9/2019 - 30/11/2019, Every day, Daily Average",2134,1510,3014
"1229","Census Tract 207302","180","Census Tract 554517","1/9/2019 - 30/11/2019, Every day, Daily Average",2232,1579,3153
"1229","Census Tract 207302","181","Census Tract 554518","1/9/2019 - 30/11/2019, Every day, Daily Average",2302,1635,3240
"1229","Census Tract 207302","183","Census Tract 554521","1/9/2019 - 30/11/2019, Every day, Daily Average",1951,1323,2876
"1229","Census Tract 207302","184","Census Tract 554522","1/9/2019 - 30/11/2019, Every day, Daily Average",2018,1372,2966
"1229","Census Tract 207302","186","Census Tract 532302","1/9/2019 - 30/11/2019, Every day, Daily Average",881,600,1291
"1229","Census Tract 207302","187","Census Tract 532303","1/9/2019 - 30/11/2019, Every day, Daily Average",1054,708,1568
"1229","Census Tract 207302","188","Census Tract 532304","1/9/2019 - 30/11/2019, Every day, Daily Average",1170,783,1748
"1229","Census Tract 207302","189","Census Tract 532400","1/9/2019 - 30/11/2019, Every day, Daily Average",1420,1056,1909
"1229","Census Tract 207302","192","Census Tract 541200","1/9/2019 - 30/11/2019, Every day, Daily Average",1964,1372,2811
"1229","Census Tract 207302","193","Census Tract 541300","1/9/2019 - 30/11/2019, Every day, Daily Average",1806,1258,2592
"1229","Census Tract 207302","202","Census Tract 542104","1/9/2019 - 30/11/2019, Every day, Daily Average",1548,1130,2119
"1229","Census Tract 207302","204","Census Tract 542106","1/9/2019 - 30/11/2019, Every day, Daily Average",1667,1165,2384
"1229","Census Tract 207302","205","Census Tract 542200","1/9/2019 - 30/11/2019, Every day, Daily Average",1701,1191,2427
"1229","Census Tract 207302","207","Census Tract 542402","1/9/2019 - 30/11/2019, Every day, Daily Average",1886,1349,2634
"1229","Census Tract 207302","218","Census Tract 543202","1/9/2019 - 30/11/2019, Every day, Daily Average",1982,1346,2918
"1229","Census Tract 207302","219","Census Tract 543305","1/9/2019 - 30/11/2019, Every day, Daily Average",1866,1287,2705
"1229","Census Tract 207302","238","Census Tract 533806","1/9/2019 - 30/11/2019, Every day, Daily Average",1295,861,1945
"1229","Census Tract 207302","239","Census Tract 534301","1/9/2019 - 30/11/2019, Every day, Daily Average",1869,1323,2639
"1229","Census Tract 207302","241","Census Tract 534403","1/9/2019 - 30/11/2019, Every day, Daily Average",1752,1279,2398
"1229","Census Tract 207302","243","Census Tract 534405","1/9/2019 - 30/11/2019, Every day, Daily Average",1667,1131,2456
"1229","Census Tract 207302","245","Census Tract 702400","1/9/2019 - 30/11/2019, Every day, Daily Average",1432,962,2131
"1229","Census Tract 207302","246","Census Tract 702501","1/9/2019 - 30/11/2019, Every day, Daily Average",1876,1271,2767
"1229","Census Tract 207302","247","Census Tract 702502","1/9/2019 - 30/11/2019, Every day, Daily Average",1749,1192,2566
"1229","Census Tract 207302","248","Census Tract 702600","1/9/2019 - 30/11/2019, Every day, Daily Average",1623,1112,2367
"1229","Census Tract 207302","249","Census Tract 702700","1/9/2019 - 30/11/2019, Every day, Daily Average",1934,1317,2839
"1229","Census Tract 207302","250","Census Tract 702801","1/9/2019 - 30/11/2019, Every day, Daily Average",1930,1332,2795
"1229","Census Tract 207302","251","Census Tract 702802","1/9/2019 - 30/11/2019, Every day, Daily Average",1354,980,1869
"1229","Census Tract 207302","252","Census Tract 702803","1/9/2019 - 30/11/2019, Every day, Daily Average",1889,1311,2720
"1229","Census Tract 207302","253","Census Tract 703001","1/9/2019 - 30/11/2019, Every day, Daily Average",1882,1289,2747
"1229","Census Tract 207302","254","Census Tract 403303","1/9/2019 - 30/11/2019, Every day, Daily Average",2115,1548,2888
"1229","Census Tract 207302","257","Census Tract 403312","1/9/2019 - 30/11/2019, Every day, Daily Average",2482,1743,3534
"1229","Census Tract 207302","258","Census Tract 403322","1/9/2019 - 30/11/2019, Every day, Daily Average",2141,1590,2881
"1229","Census Tract 207302","263","Census Tract 550300","1/9/2019 - 30/11/2019, Every day, Daily Average",1567,1053,2330
"1229","Census Tract 207302","264","Census Tract 550400","1/9/2019 - 30/11/2019, Every day, Daily Average",1482,1000,2195
"1229","Census Tract 207302","265","Census Tract 550500","1/9/2019 - 30/11/2019, Every day, Daily Average",1393,929,2087
"1229","Census Tract 207302","266","Census Tract 550601","1/9/2019 - 30/11/2019, Every day, Daily Average",1286,860,1922
"1229","Census Tract 207302","267","Census Tract 550602","1/9/2019 - 30/11/2019, Every day, Daily Average",1315,919,1881
"1229","Census Tract 207302","268","Census Tract 550700","1/9/2019 - 30/11/2019, Every day, Daily Average",1240,825,1863
"1229","Census Tract 207302","269","Census Tract 550800","1/9/2019 - 30/11/2019, Every day, Daily Average",1568,1044,2352
"1229","Census Tract 207302","270","Census Tract 550901","1/9/2019 - 30/11/2019, Every day, Daily Average",1585,1085,2314
"1229","Census Tract 207302","271","Census Tract 550902","1/9/2019 - 30/11/2019, Every day, Daily Average",1599,1048,2439
"1229","Census Tract 207302","272","Census Tract 551000","1/9/2019 - 30/11/2019, Every day, Daily Average",1885,1228,2893
"1229","Census Tract 207302","274","Census Tract 551102","1/9/2019 - 30/11/2019, Every day, Daily Average",1667,1172,2370
"1229","Census Tract 207302","276","Census Tract 551202","1/9/2019 - 30/11/2019, Every day, Daily Average",1830,1299,2576
"1229","Census Tract 207302","277","Census Tract 551300","1/9/2019 - 30/11/2019, Every day, Daily Average",1573,1150,2151
"1229","Census Tract 207302","278","Census Tract 551401","1/9/2019 - 30/11/2019, Every day, Daily Average",1634,1061,2514
"1229","Census Tract 207302","279","Census Tract 551402","1/9/2019 - 30/11/2019, Every day, Daily Average",1549,1112,2156
"1229","Census Tract 207302","281","Census Tract 551502","1/9/2019 - 30/11/2019, Every day, Daily Average",1694,1161,2470
"1229","Census Tract 207302","282","Census Tract 551600","1/9/2019 - 30/11/2019, Every day, Daily Average",1797,1226,2633
"1229","Census Tract 207302","283","Census Tract 551700","1/9/2019 - 30/11/2019, Every day, Daily Average",1985,1350,2918
"1229","Census Tract 207302","284","Census Tract 551800","1/9/2019 - 30/11/2019, Every day, Daily Average",2020,1368,2982
"1229","Census Tract 207302","285","Census Tract 553400","1/9/2019 - 30/11/2019, Every day, Daily Average",2029,1383,2976
"1229","Census Tract 207302","286","Census Tract 430002","1/9/2019 - 30/11/2019, Every day, Daily Average",2008,1407,2865
"1229","Census Tract 207302","288","Census Tract 430101","1/9/2019 - 30/11/2019, Every day, Daily Average",1958,1365,2807
"1229","Census Tract 207302","293","Census Tract 432102","1/9/2019 - 30/11/2019, Every day, Daily Average",1452,1100,1915
"1229","Census Tract 207302","294","Census Tract 432300","1/9/2019 - 30/11/2019, Every day, Daily Average",1518,1084,2124
"1229","Census Tract 207302","295","Census Tract 432401","1/9/2019 - 30/11/2019, Every day, Daily Average",1590,1187,2129
"1229","Census Tract 207302","296","Census Tract 432402","1/9/2019 - 30/11/2019, Every day, Daily Average",1537,1128,2093
"1229","Census Tract 207302","300","Census Tract 432700","1/9/2019 - 30/11/2019, Every day, Daily Average",1325,905,1938
"1229","Census Tract 207302","301","Census Tract 432801","1/9/2019 - 30/11/2019, Every day, Daily Average",1464,1029,2081
"1229","Census Tract 207302","302","Census Tract 432802","1/9/2019 - 30/11/2019, Every day, Daily Average",1372,946,1989
"1229","Census Tract 207302","303","Census Tract 432902","1/9/2019 - 30/11/2019, Every day, Daily Average",1479,1114,1962
"1229","Census Tract 207302","304","Census Tract 433101","1/9/2019 - 30/11/2019, Every day, Daily Average",1192,815,1742
"1229","Census Tract 207302","306","Census Tract 433200","1/9/2019 - 30/11/2019, Every day, Daily Average",1298,894,1884
"1229","Census Tract 207302","307","Census Tract 433302","1/9/2019 - 30/11/2019, Every day, Daily Average",1367,947,1971
"1229","Census Tract 207302","308","Census Tract 433304","1/9/2019 - 30/11/2019, Every day, Daily Average",1354,939,1951
"1229","Census Tract 207302","309","Census Tract 433305","1/9/2019 - 30/11/2019, Every day, Daily Average",1450,989,2125
"1229","Census Tract 207302","311","Census Tract 433307","1/9/2019 - 30/11/2019, Every day, Daily Average",1498,1031,2174
"1229","Census Tract 207302","313","Census Tract 433402","1/9/2019 - 30/11/2019, Every day, Daily Average",1611,1196,2169
"1229","Census Tract 207302","314","Census Tract 433403","1/9/2019 - 30/11/2019, Every day, Daily Average",1328,916,1923
"1229","Census Tract 207302","321","Census Tract 620001","1/9/2019 - 30/11/2019, Every day, Daily Average",1862,1333,2600
"1229","Census Tract 207302","322","Census Tract 620002","1/9/2019 - 30/11/2019, Every day, Daily Average",2002,1445,2773
"1229","Census Tract 207302","325","Census Tract 980013","1/9/2019 - 30/11/2019, Every day, Daily Average",1694,1242,2310
"1229","Census Tract 207302","326","Census Tract 980030","1/9/2019 - 30/11/2019, Every day, Daily Average",2070,1517,2823
"1229","Census Tract 207302","328","Census Tract 602600","1/9/2019 - 30/11/2019, Every day, Daily Average",1833,1271,2642
"1229","Census Tract 207302","329","Census Tract 602900","1/9/2019 - 30/11/2019, Every day, Daily Average",1635,1120,2385
"1229","Census Tract 207302","330","Census Tract 603001","1/9/2019 - 30/11/2019, Every day, Daily Average",1475,1063,2046
"1229","Census Tract 207302","331","Census Tract 603004","1/9/2019 - 30/11/2019, Every day, Daily Average",1520,1088,2122
"1229","Census Tract 207302","333","Census Tract 603006","1/9/2019 - 30/11/2019, Every day, Daily Average",1585,1127,2228
"1229","Census Tract 207302","334","Census Tract 603101","1/9/2019 - 30/11/2019, Every day, Daily Average",1742,1260,2406
"1229","Census Tract 207302","335","Census Tract 603102","1/9/2019 - 30/11/2019, Every day, Daily Average",1735,1199,2508
"1229","Census Tract 207302","336","Census Tract 603200","1/9/2019 - 30/11/2019, Every day, Daily Average",1986,1435,2746
"1229","Census Tract 207302","337","Census Tract 603301","1/9/2019 - 30/11/2019, Every day, Daily Average",1856,1360,2531
"1229","Census Tract 207302","338","Census Tract 603302","1/9/2019 - 30/11/2019, Every day, Daily Average",1813,1291,2545
"1229","Census Tract 207302","339","Census Tract 603400","1/9/2019 - 30/11/2019, Every day, Daily Average",1780,1204,2630
"1229","Census Tract 207302","341","Census Tract 603600","1/9/2019 - 30/11/2019, Every day, Daily Average",1786,1246,2559
"1229","Census Tract 207302","343","Census Tract 300400","1/9/2019 - 30/11/2019, Every day, Daily Average",1743,1281,2369
"1229","Census Tract 207302","345","Census Tract 300600","1/9/2019 - 30/11/2019, Every day, Daily Average",1634,1216,2194
"1229","Census Tract 207302","347","Census Tract 300702","1/9/2019 - 30/11/2019, Every day, Daily Average",1559,1111,2186
"1229","Census Tract 207302","348","Census Tract 300800","1/9/2019 - 30/11/2019, Every day, Daily Average",1358,993,1855
"1229","Census Tract 207302","349","Census Tract 300901","1/9/2019 - 30/11/2019, Every day, Daily Average",1223,876,1706
"1229","Census Tract 207302","350","Census Tract 300902","1/9/2019 - 30/11/2019, Every day, Daily Average",1214,872,1688
"1229","Census Tract 207302","351","Census Tract 301000","1/9/2019 - 30/11/2019, Every day, Daily Average",1328,929,1896
"1229","Census Tract 207302","352","Census Tract 301100","1/9/2019 - 30/11/2019, Every day, Daily Average",1532,1098,2135
"1229","Census Tract 207302","353","Census Tract 301203","1/9/2019 - 30/11/2019, Every day, Daily Average",1616,1131,2308
"1229","Census Tract 207302","354","Census Tract 301204","1/9/2019 - 30/11/2019, Every day, Daily Average",1480,1066,2053
"1229","Census Tract 207302","356","Census Tract 301206","1/9/2019 - 30/11/2019, Every day, Daily Average",1484,1060,2076
"1229","Census Tract 207302","360","Census Tract 301502","1/9/2019 - 30/11/2019, Every day, Daily Average",1514,1097,2088
"1229","Census Tract 207302","361","Census Tract 301601","1/9/2019 - 30/11/2019, Every day, Daily Average",1332,929,1907
"1229","Census Tract 207302","362","Census Tract 301602","1/9/2019 - 30/11/2019, Every day, Daily Average",1351,940,1940
"1229","Census Tract 207302","363","Census Tract 301701","1/9/2019 - 30/11/2019, Every day, Daily Average",1517,1049,2193
"1229","Census Tract 207302","364","Census Tract 301702","1/9/2019 - 30/11/2019, Every day, Daily Average",1229,875,1726
"1229","Census Tract 207302","365","Census Tract 301801","1/9/2019 - 30/11/2019, Every day, Daily Average",1486,1038,2125
"1229","Census Tract 207302","366","Census Tract 301802","1/9/2019 - 30/11/2019, Every day, Daily Average",1531,1066,2198
"1229","Census Tract 207302","367","Census Tract 301900","1/9/2019 - 30/11/2019, Every day, Daily Average",1546,1092,2188
"1229","Census Tract 207302","368","Census Tract 302002","1/9/2019 - 30/11/2019, Every day, Daily Average",1615,1170,2228
"1229","Census Tract 207302","369","Census Tract 302003","1/9/2019 - 30/11/2019, Every day, Daily Average",1634,1177,2266
"1229","Census Tract 207302","370","Census Tract 302004","1/9/2019 - 30/11/2019, Every day, Daily Average",1399,1031,1897
"1229","Census Tract 207302","371","Census Tract 302102","1/9/2019 - 30/11/2019, Every day, Daily Average",1123,785,1604
"1229","Census Tract 207302","372","Census Tract 302103","1/9/2019 - 30/11/2019, Every day, Daily Average",1400,992,1974
"1229","Census Tract 207302","373","Census Tract 302104","1/9/2019 - 30/11/2019, Every day, Daily Average",1327,931,1890
"1229","Census Tract 207302","374","Census Tract 302201","1/9/2019 - 30/11/2019, Every day, Daily Average",1607,1156,2233
"1229","Census Tract 207302","375","Census Tract 302202","1/9/2019 - 30/11/2019, Every day, Daily Average",1576,1108,2240
"1229","Census Tract 207302","376","Census Tract 302301","1/9/2019 - 30/11/2019, Every day, Daily Average",1486,1042,2118
"1229","Census Tract 207302","377","Census Tract 302302","1/9/2019 - 30/11/2019, Every day, Daily Average",1411,971,2050
"1229","Census Tract 207302","378","Census Tract 302401","1/9/2019 - 30/11/2019, Every day, Daily Average",1438,981,2105
"1229","Census Tract 207302","379","Census Tract 302503","1/9/2019 - 30/11/2019, Every day, Daily Average",1441,1002,2070
"1229","Census Tract 207302","380","Census Tract 302504","1/9/2019 - 30/11/2019, Every day, Daily Average",1469,1009,2137
"1229","Census Tract 207302","381","Census Tract 302505","1/9/2019 - 30/11/2019, Every day, Daily Average",1351,925,1973
"1229","Census Tract 207302","382","Census Tract 302506","1/9/2019 - 30/11/2019, Every day, Daily Average",1281,906,1811
"1229","Census Tract 207302","392","Census Tract 401101","1/9/2019 - 30/11/2019, Every day, Daily Average",2591,1736,3865
"1229","Census Tract 207302","394","Census Tract 401201","1/9/2019 - 30/11/2019, Every day, Daily Average",2580,1845,3606
"1229","Census Tract 207302","395","Census Tract 401202","1/9/2019 - 30/11/2019, Every day, Daily Average",2749,1844,4096
"1229","Census Tract 207302","397","Census Tract 403901","1/9/2019 - 30/11/2019, Every day, Daily Average",2365,1614,3463
"1229","Census Tract 207302","404","Census Tract 600502","1/9/2019 - 30/11/2019, Every day, Daily Average",1439,1028,2012
"1229","Census Tract 207302","405","Census Tract 601600","1/9/2019 - 30/11/2019, Every day, Daily Average",1551,1132,2124
"1229","Census Tract 207302","406","Census Tract 601700","1/9/2019 - 30/11/2019, Every day, Daily Average",1514,1096,2090
"1229","Census Tract 207302","407","Census Tract 602002","1/9/2019 - 30/11/2019, Every day, Daily Average",1474,1059,2051
"1229","Census Tract 207302","408","Census Tract 602103","1/9/2019 - 30/11/2019, Every day, Daily Average",1756,1210,2546
