"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1229","Census Tract 207302","587","Census Tract 570202","1/12/2019 - 31/12/2019, Every day, Daily Average",1942,1176,3206
"1229","Census Tract 207302","588","Census Tract 570203","1/12/2019 - 31/12/2019, Every day, Daily Average",2031,1314,3137
"1229","Census Tract 207302","590","Census Tract 570301","1/12/2019 - 31/12/2019, Every day, Daily Average",1875,1193,2945
"1229","Census Tract 207302","593","Census Tract 570402","1/12/2019 - 31/12/2019, Every day, Daily Average",1702,1093,2648
"1229","Census Tract 207302","595","Census Tract 570404","1/12/2019 - 31/12/2019, Every day, Daily Average",1653,1136,2405
"1229","Census Tract 207302","606","Census Tract 571701","1/12/2019 - 31/12/2019, Every day, Daily Average",1751,1245,2462
"1229","Census Tract 207302","612","Census Tract 572002","1/12/2019 - 31/12/2019, Every day, Daily Average",1925,1440,2571
"1229","Census Tract 207302","613","Census Tract 572100","1/12/2019 - 31/12/2019, Every day, Daily Average",1878,1405,2509
"1229","Census Tract 207302","614","Census Tract 572201","1/12/2019 - 31/12/2019, Every day, Daily Average",1946,1462,2589
"1229","Census Tract 207302","616","Census Tract 572301","1/12/2019 - 31/12/2019, Every day, Daily Average",1732,1326,2260
"1229","Census Tract 207302","617","Census Tract 572302","1/12/2019 - 31/12/2019, Every day, Daily Average",1888,1345,2649
"1229","Census Tract 207302","618","Census Tract 572400","1/12/2019 - 31/12/2019, Every day, Daily Average",1835,1335,2520
"1229","Census Tract 207302","620","Census Tract 572600","1/12/2019 - 31/12/2019, Every day, Daily Average",1917,1372,2676
"1229","Census Tract 207302","621","Census Tract 572700","1/12/2019 - 31/12/2019, Every day, Daily Average",1938,1393,2695
"1229","Census Tract 207302","623","Census Tract 572900","1/12/2019 - 31/12/2019, Every day, Daily Average",1966,1414,2733
"1229","Census Tract 207302","638","Census Tract 574201","1/12/2019 - 31/12/2019, Every day, Daily Average",2279,1677,3095
"1229","Census Tract 207302","639","Census Tract 574202","1/12/2019 - 31/12/2019, Every day, Daily Average",2162,1611,2901
"1229","Census Tract 207302","640","Census Tract 574300","1/12/2019 - 31/12/2019, Every day, Daily Average",2297,1710,3084
"1229","Census Tract 207302","641","Census Tract 574400","1/12/2019 - 31/12/2019, Every day, Daily Average",2277,1718,3016
"1229","Census Tract 207302","642","Census Tract 574500","1/12/2019 - 31/12/2019, Every day, Daily Average",2195,1678,2871
"1229","Census Tract 207302","659","Census Tract 575500","1/12/2019 - 31/12/2019, Every day, Daily Average",1994,1441,2758
"1229","Census Tract 207302","663","Census Tract 575901","1/12/2019 - 31/12/2019, Every day, Daily Average",2080,1515,2854
"1229","Census Tract 207302","664","Census Tract 575902","1/12/2019 - 31/12/2019, Every day, Daily Average",2202,1622,2987
"1229","Census Tract 207302","665","Census Tract 576001","1/12/2019 - 31/12/2019, Every day, Daily Average",2265,1647,3113
"1229","Census Tract 207302","693","Census Tract 980006","1/12/2019 - 31/12/2019, Every day, Daily Average",2218,1529,3217
"1229","Census Tract 207302","695","Census Tract 980018","1/12/2019 - 31/12/2019, Every day, Daily Average",2211,1577,3099
"1229","Census Tract 207302","696","Census Tract 980033","1/12/2019 - 31/12/2019, Every day, Daily Average",2054,1490,2829
"1229","Census Tract 207302","701","Census Tract 101300","1/12/2019 - 31/12/2019, Every day, Daily Average",1872,1273,2752
"1229","Census Tract 207302","702","Census Tract 101400","1/12/2019 - 31/12/2019, Every day, Daily Average",1938,1338,2804
"1229","Census Tract 207302","703","Census Tract 102103","1/12/2019 - 31/12/2019, Every day, Daily Average",1582,1155,2165
"1229","Census Tract 207302","704","Census Tract 102104","1/12/2019 - 31/12/2019, Every day, Daily Average",1528,1119,2084
"1229","Census Tract 207302","705","Census Tract 102105","1/12/2019 - 31/12/2019, Every day, Daily Average",1600,1137,2250
"1229","Census Tract 207302","709","Census Tract 103200","1/12/2019 - 31/12/2019, Every day, Daily Average",2303,1582,3351
"1229","Census Tract 207302","711","Census Tract 103400","1/12/2019 - 31/12/2019, Every day, Daily Average",2187,1511,3163
"1229","Census Tract 207302","715","Census Tract 104124","1/12/2019 - 31/12/2019, Every day, Daily Average",2820,1982,4011
"1229","Census Tract 207302","716","Census Tract 104201","1/12/2019 - 31/12/2019, Every day, Daily Average",2604,1735,3906
"1229","Census Tract 207302","718","Census Tract 104204","1/12/2019 - 31/12/2019, Every day, Daily Average",2933,2092,4110
"1229","Census Tract 207302","719","Census Tract 104310","1/12/2019 - 31/12/2019, Every day, Daily Average",2630,1718,4025
"1229","Census Tract 207302","722","Census Tract 104403","1/12/2019 - 31/12/2019, Every day, Daily Average",1674,1295,2163
"1229","Census Tract 207302","732","Census Tract 104822","1/12/2019 - 31/12/2019, Every day, Daily Average",1617,1238,2110
"1229","Census Tract 207302","736","Census Tract 106112","1/12/2019 - 31/12/2019, Every day, Daily Average",2680,1825,3935
"1229","Census Tract 207302","744","Census Tract 106510","1/12/2019 - 31/12/2019, Every day, Daily Average",2148,1650,2795
"1229","Census Tract 207302","746","Census Tract 106603","1/12/2019 - 31/12/2019, Every day, Daily Average",2257,1548,3289
"1229","Census Tract 207302","747","Census Tract 106604","1/12/2019 - 31/12/2019, Every day, Daily Average",2093,1618,2706
"1229","Census Tract 207302","749","Census Tract 106642","1/12/2019 - 31/12/2019, Every day, Daily Average",2212,1614,3030
