"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","2233","Census Tract 408501","1/3/2020 - 31/3/2020, Every day, Daily Average",1284,917,1797
"1380","Census Tract 224010","2234","Census Tract 408503","1/3/2020 - 31/3/2020, Every day, Daily Average",1626,1231,2146
"1380","Census Tract 224010","2235","Census Tract 408504","1/3/2020 - 31/3/2020, Every day, Daily Average",1265,923,1732
"1380","Census Tract 224010","2236","Census Tract 408505","1/3/2020 - 31/3/2020, Every day, Daily Average",1243,910,1696
"1380","Census Tract 224010","2237","Census Tract 408623","1/3/2020 - 31/3/2020, Every day, Daily Average",1396,961,2026
"1380","Census Tract 224010","2238","Census Tract 408624","1/3/2020 - 31/3/2020, Every day, Daily Average",1360,934,1979
"1380","Census Tract 224010","2239","Census Tract 408625","1/3/2020 - 31/3/2020, Every day, Daily Average",1424,950,2134
"1380","Census Tract 224010","2240","Census Tract 408626","1/3/2020 - 31/3/2020, Every day, Daily Average",1618,1045,2504
"1380","Census Tract 224010","2241","Census Tract 408627","1/3/2020 - 31/3/2020, Every day, Daily Average",1799,1300,2487
"1380","Census Tract 224010","2244","Census Tract 408630","1/3/2020 - 31/3/2020, Every day, Daily Average",1325,922,1903
"1380","Census Tract 224010","2245","Census Tract 408631","1/3/2020 - 31/3/2020, Every day, Daily Average",1334,968,1837
"1380","Census Tract 224010","2246","Census Tract 408703","1/3/2020 - 31/3/2020, Every day, Daily Average",2133,1497,3038
"1380","Census Tract 224010","2262","Census Tract 433700","1/3/2020 - 31/3/2020, Every day, Daily Average",871,605,1252
"1380","Census Tract 224010","2263","Census Tract 433802","1/3/2020 - 31/3/2020, Every day, Daily Average",902,637,1275
"1380","Census Tract 224010","2267","Census Tract 460100","1/3/2020 - 31/3/2020, Every day, Daily Average",2127,1469,3077
"1380","Census Tract 224010","2268","Census Tract 460200","1/3/2020 - 31/3/2020, Every day, Daily Average",1941,1372,2745
"1380","Census Tract 224010","2269","Census Tract 460301","1/3/2020 - 31/3/2020, Every day, Daily Average",1700,1267,2280
"1380","Census Tract 224010","2270","Census Tract 460302","1/3/2020 - 31/3/2020, Every day, Daily Average",1537,1164,2028
"1380","Census Tract 224010","2273","Census Tract 461000","1/3/2020 - 31/3/2020, Every day, Daily Average",1539,1099,2153
"1380","Census Tract 224010","2274","Census Tract 461100","1/3/2020 - 31/3/2020, Every day, Daily Average",1615,1179,2210
"1380","Census Tract 224010","2275","Census Tract 461200","1/3/2020 - 31/3/2020, Every day, Daily Average",1728,1275,2340
"1380","Census Tract 224010","2276","Census Tract 461300","1/3/2020 - 31/3/2020, Every day, Daily Average",1602,1192,2151
"1380","Census Tract 224010","2279","Census Tract 463101","1/3/2020 - 31/3/2020, Every day, Daily Average",1492,1083,2055
"1380","Census Tract 224010","2280","Census Tract 463102","1/3/2020 - 31/3/2020, Every day, Daily Average",1610,1192,2173
"1380","Census Tract 224010","2282","Census Tract 480002","1/3/2020 - 31/3/2020, Every day, Daily Average",1584,1160,2161
"1380","Census Tract 224010","2283","Census Tract 480011","1/3/2020 - 31/3/2020, Every day, Daily Average",1550,1168,2055
"1380","Census Tract 224010","2284","Census Tract 480012","1/3/2020 - 31/3/2020, Every day, Daily Average",1427,1110,1833
"1380","Census Tract 224010","2287","Census Tract 481202","1/3/2020 - 31/3/2020, Every day, Daily Average",1410,1056,1880
"1380","Census Tract 224010","2288","Census Tract 482402","1/3/2020 - 31/3/2020, Every day, Daily Average",833,571,1213
"1380","Census Tract 224010","2289","Census Tract 482521","1/3/2020 - 31/3/2020, Every day, Daily Average",1228,872,1728
"1380","Census Tract 224010","2290","Census Tract 482522","1/3/2020 - 31/3/2020, Every day, Daily Average",1058,571,1957
"1380","Census Tract 224010","2294","Census Tract 500300","1/3/2020 - 31/3/2020, Every day, Daily Average",1202,838,1722
"1380","Census Tract 224010","2295","Census Tract 500403","1/3/2020 - 31/3/2020, Every day, Daily Average",1311,914,1879
"1380","Census Tract 224010","2297","Census Tract 500500","1/3/2020 - 31/3/2020, Every day, Daily Average",1025,766,1370
"1380","Census Tract 224010","2298","Census Tract 501001","1/3/2020 - 31/3/2020, Every day, Daily Average",1481,1035,2118
"1380","Census Tract 224010","2299","Census Tract 501002","1/3/2020 - 31/3/2020, Every day, Daily Average",1560,1154,2107
"1380","Census Tract 224010","2300","Census Tract 501200","1/3/2020 - 31/3/2020, Every day, Daily Average",1412,990,2012
"1380","Census Tract 224010","2306","Census Tract 502200","1/3/2020 - 31/3/2020, Every day, Daily Average",1451,999,2105
"1380","Census Tract 224010","2307","Census Tract 502301","1/3/2020 - 31/3/2020, Every day, Daily Average",1345,949,1905
"1380","Census Tract 224010","2310","Census Tract 502902","1/3/2020 - 31/3/2020, Every day, Daily Average",1374,1117,1688
"1380","Census Tract 224010","2311","Census Tract 503000","1/3/2020 - 31/3/2020, Every day, Daily Average",1471,1115,1940
"1380","Census Tract 224010","2313","Census Tract 503104","1/3/2020 - 31/3/2020, Every day, Daily Average",1496,1160,1929
"1380","Census Tract 224010","2314","Census Tract 503105","1/3/2020 - 31/3/2020, Every day, Daily Average",1559,1217,1995
"1380","Census Tract 224010","2315","Census Tract 503106","1/3/2020 - 31/3/2020, Every day, Daily Average",1582,1239,2019
"1380","Census Tract 224010","2317","Census Tract 503202","1/3/2020 - 31/3/2020, Every day, Daily Average",1444,1164,1790
"1380","Census Tract 224010","2318","Census Tract 503302","1/3/2020 - 31/3/2020, Every day, Daily Average",1759,1262,2450
"1380","Census Tract 224010","2324","Census Tract 530202","1/3/2020 - 31/3/2020, Every day, Daily Average",1000,654,1528
"1380","Census Tract 224010","2325","Census Tract 530301","1/3/2020 - 31/3/2020, Every day, Daily Average",728,496,1068
"1380","Census Tract 224010","2326","Census Tract 530302","1/3/2020 - 31/3/2020, Every day, Daily Average",602,394,919
"1380","Census Tract 224010","2327","Census Tract 530400","1/3/2020 - 31/3/2020, Every day, Daily Average",542,357,822
"1380","Census Tract 224010","2328","Census Tract 530500","1/3/2020 - 31/3/2020, Every day, Daily Average",523,339,804
"1380","Census Tract 224010","2329","Census Tract 530601","1/3/2020 - 31/3/2020, Every day, Daily Average",565,395,806
"1380","Census Tract 224010","2330","Census Tract 530602","1/3/2020 - 31/3/2020, Every day, Daily Average",583,408,831
"1380","Census Tract 224010","2331","Census Tract 530700","1/3/2020 - 31/3/2020, Every day, Daily Average",556,371,831
"1380","Census Tract 224010","2332","Census Tract 530801","1/3/2020 - 31/3/2020, Every day, Daily Average",520,355,760
"1380","Census Tract 224010","2333","Census Tract 530802","1/3/2020 - 31/3/2020, Every day, Daily Average",554,380,806
"1380","Census Tract 224010","2334","Census Tract 530901","1/3/2020 - 31/3/2020, Every day, Daily Average",748,509,1099
"1380","Census Tract 224010","2335","Census Tract 530902","1/3/2020 - 31/3/2020, Every day, Daily Average",788,537,1155
"1380","Census Tract 224010","2336","Census Tract 531000","1/3/2020 - 31/3/2020, Every day, Daily Average",504,322,788
"1380","Census Tract 224010","2337","Census Tract 531101","1/3/2020 - 31/3/2020, Every day, Daily Average",433,272,687
"1380","Census Tract 224010","2338","Census Tract 531102","1/3/2020 - 31/3/2020, Every day, Daily Average",450,289,699
"1380","Census Tract 224010","2339","Census Tract 531201","1/3/2020 - 31/3/2020, Every day, Daily Average",437,283,674
"1380","Census Tract 224010","2340","Census Tract 531202","1/3/2020 - 31/3/2020, Every day, Daily Average",595,392,902
"1380","Census Tract 224010","2341","Census Tract 531301","1/3/2020 - 31/3/2020, Every day, Daily Average",687,415,1134
"1380","Census Tract 224010","2342","Census Tract 531302","1/3/2020 - 31/3/2020, Every day, Daily Average",436,293,648
"1380","Census Tract 224010","2343","Census Tract 531502","1/3/2020 - 31/3/2020, Every day, Daily Average",688,453,1043
"1380","Census Tract 224010","2344","Census Tract 531503","1/3/2020 - 31/3/2020, Every day, Daily Average",504,329,770
"1380","Census Tract 224010","2345","Census Tract 531504","1/3/2020 - 31/3/2020, Every day, Daily Average",722,474,1098
"1380","Census Tract 224010","2346","Census Tract 531602","1/3/2020 - 31/3/2020, Every day, Daily Average",845,540,1321
"1380","Census Tract 224010","2347","Census Tract 531603","1/3/2020 - 31/3/2020, Every day, Daily Average",820,556,1208
"1380","Census Tract 224010","2348","Census Tract 531604","1/3/2020 - 31/3/2020, Every day, Daily Average",800,548,1167
"1380","Census Tract 224010","2349","Census Tract 531701","1/3/2020 - 31/3/2020, Every day, Daily Average",858,596,1233
"1380","Census Tract 224010","2350","Census Tract 531702","1/3/2020 - 31/3/2020, Every day, Daily Average",864,566,1318
"1380","Census Tract 224010","2351","Census Tract 531800","1/3/2020 - 31/3/2020, Every day, Daily Average",1087,767,1539
"1380","Census Tract 224010","2352","Census Tract 531901","1/3/2020 - 31/3/2020, Every day, Daily Average",943,641,1386
"1380","Census Tract 224010","2353","Census Tract 531902","1/3/2020 - 31/3/2020, Every day, Daily Average",1100,775,1559
"1380","Census Tract 224010","2354","Census Tract 532400","1/3/2020 - 31/3/2020, Every day, Daily Average",667,441,1008
"1380","Census Tract 224010","2355","Census Tract 532700","1/3/2020 - 31/3/2020, Every day, Daily Average",964,628,1478
"1380","Census Tract 224010","2356","Census Tract 532800","1/3/2020 - 31/3/2020, Every day, Daily Average",1061,729,1543
"1380","Census Tract 224010","2357","Census Tract 532900","1/3/2020 - 31/3/2020, Every day, Daily Average",1041,745,1454
"1380","Census Tract 224010","2358","Census Tract 533001","1/3/2020 - 31/3/2020, Every day, Daily Average",1151,800,1654
"1380","Census Tract 224010","2359","Census Tract 533002","1/3/2020 - 31/3/2020, Every day, Daily Average",1003,655,1534
"1380","Census Tract 224010","2362","Census Tract 534802","1/3/2020 - 31/3/2020, Every day, Daily Average",1143,813,1605
